flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
11245.451,5.6500144,0,0.0017104769,963.4433253192162,845.9395557064422,2026,8775.603,4.4184265,629.61957,0.40762308,11245.451,5.6500144,0,,,,,963.4433253192162,0.00077279407,845.9395557064422,0.00082724425,0.0014045626,0.0011595128
11247.068,5.6494775,0,0.0017111339,963.4435891804834,845.9417201115655,2027,8775.645,4.4184375,631.5065,0.4078047,11247.068,5.6494775,0,,,,,963.4435891804834,0.0007731536,845.9417201115655,0.0008281453,0.0020705084,0.0019567146
11249.767,5.650681,0,0.0017117907,963.4451636191947,845.9405294757955,2028,8778.546,4.4188514,630.6002,0.4078888,11249.767,5.650681,0,,,,,963.4451636191947,0.0007725923,845.9405294757955,0.0008273114,0.0017288155,0.001385492
11242.948,5.646859,0,0.0017124474,963.4441231526081,845.9413549920982,2029,8773.507,4.4183693,627.3252,0.40838486,11242.948,5.646859,0,,,,,963.4441231526081,0.00077265716,845.9413549920982,0.0008275727,0.0019974094,0.0016365827
11249.071,5.6496634,0,0.0017131038,963.4435790272594,845.9404827834794,2030,8778.36,4.418663,627.4987,0.40788344,11249.071,5.6496634,0,,,,,963.4435790272594,0.00077281246,845.9404827834794,0.0008274175,0.0013343404,0.0011818277
11246.306,5.647385,0,0.0017137603,963.4435743121321,845.9408289536832,2031,8775.898,4.4184394,627.34467,0.4077246,11246.306,5.647385,0,,,,,963.4435743121321,0.00077342556,845.9408289536832,0.00082818046,0.001595068,0.001425792
11251.448,5.6489863,0,0.0017144167,963.445026937622,845.940341902083,2032,8778.617,4.418512,624.8572,0.40659675,11251.448,5.6489863,0,,,,,963.445026937622,0.0007722725,845.940341902083,0.00082691346,0.0017282589,0.0015671244
11258.923,5.651108,0,0.001715073,963.4438081075632,845.9431119480873,2033,8783.884,4.419122,632.1591,0.40797266,11258.923,5.651108,0,,,,,963.4438081075632,0.00077140244,845.9431119480873,0.0008264956,0.0017409709,0.0019598827
11232.36,5.6480374,0,0.0017157291,963.4439550448697,845.9405097076466,2034,8763.896,4.417423,627.6838,0.40792516,11232.36,5.6480374,0,,,,,963.4439550448697,0.0007740351,845.9405097076466,0.00082892063,0.001411663,0.0014457444
11236.311,5.647844,0,0.0017163851,963.4447796111881,845.940843827892,2035,8767.384,4.417856,627.2322,0.40879422,11236.311,5.647844,0,,,,,963.4447796111881,0.00077268755,845.940843827892,0.0008274474,0.0014144119,0.0014702326
11238.649,5.649241,0,0.001717041,963.4436263768113,845.9413674161981,2036,8768.311,4.41779,630.9134,0.4075691,11238.649,5.649241,0,,,,,963.4436263768113,0.0007735167,845.9413674161981,0.0008284311,0.001576099,0.0017828654
11252.246,5.6518097,0,0.0017176969,963.4450134473032,845.9407718485984,2037,8778.878,4.418617,630.6345,0.40726808,11252.246,5.6518097,0,,,,,963.4450134473032,0.0007720119,845.9407718485984,0.0008267085,0.0018624394,0.0018328393
11240.145,5.650338,0,0.0017183525,963.4439633217933,845.9409060011376,2038,8768.93,4.417806,631.0249,0.40804476,11240.145,5.650338,0,,,,,963.4439633217933,0.0007736792,845.9409060011376,0.00082851056,0.0016361715,0.0016913528
11247.986,5.651744,0,0.0017190082,963.4449644140316,845.9423046635552,2039,8774.502,4.418468,626.77216,0.40817788,11247.986,5.651744,0,,,,,963.4449644140316,0.0007722975,845.9423046635552,0.00082736067,0.0019409033,0.00219507
11241.276,5.6509323,0,0.0017196636,963.4450060895932,845.9405289885412,2040,8769.301,4.4178033,630.40295,0.40753192,11241.276,5.6509323,0,,,,,963.4450060895932,0.0007730903,845.9405289885412,0.00082781777,0.0016093059,0.002054109
11235.98,5.6485286,0,0.001720319,963.444836206697,845.9420965343605,2041,8765.557,4.4174767,627.1735,0.40708712,11235.98,5.6485286,0,,,,,963.444836206697,0.00077350286,845.9420965343605,0.0008285661,0.0016253436,0.0020855218
11244.397,5.6494584,0,0.0017209743,963.4459758720593,845.9411533575772,2042,8771.975,4.4183097,625.3264,0.40845194,11244.397,5.6494584,0,,,,,963.4459758720593,0.00077202485,845.9411533575772,0.0008268624,0.0013625576,0.002097745
11243.048,5.650112,128,0.0017216295,963.4433855035805,845.942798285052,2043,8771.386,4.4191914,627.7477,0.40840578,11243.048,5.650112,128,,,,,963.4433855035805,0.00077225006,845.942798285052,0.00082739315,0.0014375234,0.0018784658
11239.268,5.648365,0,0.0017222846,963.443316670252,845.9419399047465,2044,8768.442,4.4177265,628.81726,0.40825745,11239.268,5.648365,0,,,,,963.443316670252,0.0007730167,845.9419399047465,0.00082800403,0.0013578652,0.002030653
11242.114,5.6505404,0,0.0017229394,963.4430417433985,845.9421675167091,2045,8770.532,4.417953,627.5874,0.4079414,11242.114,5.6505404,0,,,,,963.4430417433985,0.00077318633,845.9421675167091,0.0008283166,0.0013394019,0.0018387135
11248.92,5.6514015,0,0.0017235944,963.4443696567141,845.9415578948441,2046,8775.327,4.4183283,624.52716,0.40804133,11248.92,5.6514015,0,,,,,963.4443696567141,0.00077251025,845.9415578948441,0.0008274245,0.0012044355,0.00192736
11239.981,5.6488876,0,0.0017242491,963.4430302670437,845.9420711971825,2047,8768.987,4.4177966,625.7487,0.4077274,11239.981,5.6488876,0,,,,,963.4430302670437,0.00077209866,845.9420711971825,0.00082705286,0.0014298059,0.0018712564
11245.859,5.6504025,0,0.0017249037,963.4436055150198,845.941804328182,2048,8772.292,4.4181614,625.67444,0.4082326,11245.859,5.6504025,0,,,,,963.4436055150198,0.0007728522,845.941804328182,0.0008278534,0.0013876989,0.002147458
11248.532,5.6495943,0,0.0017255582,963.4448916851775,845.9416467628332,2049,8774.666,4.418386,624.15326,0.40829664,11248.532,5.6495943,0,,,,,963.4448916851775,0.0007723436,845.9416467628332,0.0008273342,0.0014675314,0.002021861
11245.445,5.6486216,0,0.0017262126,963.4436299079573,845.9424858777093,2050,8771.954,4.418116,629.014,0.40760082,11245.445,5.6486216,0,,,,,963.4436299079573,0.00077281,845.9424858777093,0.00082792254,0.0013163894,0.0020948118
11238.433,5.649743,0,0.0017268669,963.4441812738145,845.9432698456152,2051,8766.02,4.417546,629.7036,0.4074647,11238.433,5.649743,0,,,,,963.4441812738145,0.0007722171,845.9432698456152,0.0008274306,0.0017174708,0.0024867938
11240.571,5.6499896,0,0.0017275211,963.4453399680132,845.9440470009758,2052,8767.88,4.4178514,628.6559,0.40895775,11240.571,5.6499896,0,,,,,963.4453399680132,0.0007730842,845.9440470009758,0.00082868215,0.0017982656,0.002472513
11239.003,5.64908,0,0.0017281752,963.4440939836782,845.9436798059305,2053,8766.119,4.41757,626.4143,0.40820712,11239.003,5.64908,0,,,,,963.4440939836782,0.0007730262,845.9436798059305,0.00082848076,0.0015704898,0.00246171
11235.792,5.6495724,0,0.0017288291,963.4446710816005,845.9444522807617,2054,8762.308,4.417384,627.26416,0.4082712,11235.792,5.6495724,0,,,,,963.4446710816005,0.0007739821,845.9444522807617,0.0008297317,0.002094767,0.0028544674
11237.914,5.649091,0,0.001729483,963.4442368244124,845.9432770324242,2055,8764.565,4.4175262,628.9302,0.4074187,11237.914,5.649091,0,,,,,963.4442368244124,0.0007724379,845.9432770324242,0.0008277164,0.0017411127,0.0027123159
11236.616,5.6498623,0,0.0017301368,963.443861409242,845.9422924158844,2056,8763.311,4.4176016,631.1135,0.40825152,11236.616,5.6498623,0,,,,,963.443861409242,0.00077372603,845.9422924158844,0.0008288745,0.0013150682,0.0023754074
11232.561,5.6479893,8192,0.0017307904,963.4454278601162,845.9439166769341,2057,8759.616,4.417406,629.9021,0.40790722,11232.561,5.6479893,8192,,,,,963.4454278601162,0.0007735529,845.9439166769341,0.0008291262,0.0017874055,0.0028415935
11240.843,5.6507654,0,0.0017314439,963.4451595767869,845.9420474353751,2058,8766.888,4.417806,625.5577,0.40762147,11240.843,5.6507654,0,,,,,963.4451595767869,0.0007730282,845.9420474353751,0.000828104,0.001685854,0.0026487822
11244.782,5.6497083,0,0.0017320974,963.4455307829019,845.9423385717275,2059,8769.985,4.4179277,625.6007,0.40809837,11244.782,5.6497083,0,,,,,963.4455307829019,0.000772639,845.9423385717275,0.0008277607,0.0015596693,0.002347156
11240.252,5.6499224,0,0.0017327507,963.4439893319982,845.9432340248146,2060,8767.272,4.41777,623.6959,0.40746418,11240.252,5.6499224,0,,,,,963.4439893319982,0.0007735843,845.9432340248146,0.0008289584,0.0016078318,0.0022098331
11239.511,5.6487474,0,0.0017334039,963.4451782853004,845.9427184556148,2061,8765.43,4.4174895,628.79706,0.4075725,11239.511,5.6487474,0,,,,,963.4451782853004,0.00077295274,845.9427184556148,0.000828014,0.0015102783,0.00261994
11248.451,5.6490035,0,0.001734057,963.4440535033125,845.943307028086,2062,8772.41,4.41812,627.8868,0.40779382,11248.451,5.6490035,0,,,,,963.4440535033125,0.0007731771,845.943307028086,0.00082863425,0.001149814,0.002551223
11249.411,5.6492453,0,0.00173471,963.4454574328317,845.9421610946105,2063,8772.698,4.4181714,626.9275,0.40748173,11249.411,5.6492453,0,,,,,963.4454574328317,0.0007717449,845.9421610946105,0.0008268121,0.0013818071,0.002606951
11253.113,5.6494446,0,0.0017353628,963.4449154830513,845.9432475985918,2064,8776.117,4.4182553,627.92413,0.4067963,11253.113,5.6494446,0,,,,,963.4449154830513,0.0007712513,845.9432475985918,0.0008264837,0.0011492461,0.0024253214
11247.168,5.6492996,0,0.0017360155,963.444813567476,845.9435223455162,2065,8771.197,4.418028,627.9978,0.40804332,11247.168,5.6492996,0,,,,,963.444813567476,0.0007729883,845.9435223455162,0.00082845835,0.0010605529,0.0022975558
11247.533,5.648755,0,0.0017366683,963.4439387707309,845.9432349873568,2066,8770.955,4.4179125,626.67175,0.40739352,11247.533,5.648755,0,,,,,963.4439387707309,0.0007731046,845.9432349873568,0.0008284285,0.0014715671,0.002731166
11241.286,5.647269,0,0.0017373208,963.4455894328137,845.9435946005726,2067,8766.647,4.417582,630.6515,0.40720525,11241.286,5.647269,0,,,,,963.4455894328137,0.00077247503,845.9435946005726,0.000827853,0.0011805098,0.0024247947
11243.606,5.647561,0,0.0017379732,963.4441781971393,845.9435169099207,2068,8768.651,4.417848,624.58826,0.4076091,11243.606,5.647561,0,,,,,963.4441781971393,0.00077296904,845.9435169099207,0.0008284156,0.0012216325,0.0023820512
11243.434,5.6501675,0,0.0017386256,963.4445605717833,845.9431576590473,2069,8767.234,4.4176235,629.3697,0.40726817,11243.434,5.6501675,0,,,,,963.4445605717833,0.00077251974,845.9431576590473,0.000827732,0.0018789626,0.0028424864
11243.046,5.650168,0,0.0017392777,963.4457323032001,845.9422151801605,2070,8766.922,4.417671,629.9206,0.40765655,11243.046,5.650168,0,,,,,963.4457323032001,0.00077307987,845.9422151801605,0.00082824496,0.0016777712,0.0027679426
11234.051,5.6475315,0,0.0017399299,963.4447377161654,845.9436027399545,2071,8760.381,4.4170156,628.8584,0.40816867,11234.051,5.6475315,0,,,,,963.4447377161654,0.0007739559,845.9436027399545,0.0008294564,0.0014243365,0.0025591203
11250.873,5.6491966,0,0.0017405819,963.4440897931644,845.9426419832564,2072,8773.706,4.4181085,631.0645,0.40826738,11250.873,5.6491966,0,,,,,963.4440897931644,0.000772125,845.9426419832564,0.0008272285,0.0013251719,0.0022989225
11254.973,5.64898,0,0.0017412337,963.4442449554053,845.9428710270296,2073,8776.447,4.4182587,632.0989,0.40765002,11254.973,5.64898,0,,,,,963.4442449554053,0.00077183964,845.9428710270296,0.0008269616,0.0011400823,0.0023690294
11243.983,5.647998,0,0.0017418856,963.4446892817167,845.9422416214807,2074,8768.254,4.417523,630.62494,0.40798005,11243.983,5.647998,0,,,,,963.4446892817167,0.0007730743,845.9422416214807,0.00082823186,0.0012718028,0.002328552
11241.78,5.649678,0,0.0017425372,963.4436005668085,845.9423789984255,2075,8766.255,4.4175224,630.4981,0.40679723,11241.78,5.649678,0,,,,,963.4436005668085,0.0007725053,845.9423789984255,0.00082764006,0.0014391517,0.00251209
11247.549,5.6479936,0,0.0017431887,963.4458463915697,845.9419123501449,2076,8771.868,4.4181004,631.52356,0.40776673,11247.549,5.6479936,0,,,,,963.4458463915697,0.00077261927,845.9419123501449,0.00082761474,0.0011073551,0.002137079
11243.729,5.649727,8192,0.0017438402,963.4446521667121,845.9433089448211,2077,8768.598,4.41774,630.4383,0.40793413,11243.729,5.649727,8192,,,,,963.4446521667121,0.0007727454,845.9433089448211,0.000828134,0.001275858,0.0020831323
11242.646,5.646126,0,0.0017444915,963.4432718278246,845.9420577443772,2078,8768.285,4.417562,628.84326,0.4079968,11242.646,5.646126,0,,,,,963.4432718278246,0.00077282736,845.9420577443772,0.0008278018,0.000899005,0.0021587962
11257.66,5.648323,0,0.0017451427,963.4442045010045,845.9403156240724,2079,8780.632,4.4185553,631.11865,0.40877223,11257.66,5.648323,0,,,,,963.4442045010045,0.0007721648,845.9403156240724,0.0008268326,0.0007487197,0.001695186
11251.22,5.646192,0,0.0017457939,963.4439441867033,845.9420175100416,2080,8775.507,4.4180737,626.6886,0.40854603,11251.22,5.646192,0,,,,,963.4439441867033,0.00077186426,845.9420175100416,0.00082685606,0.00057963445,0.0016813395
11242.023,5.6458673,0,0.0017464448,963.4436990896999,845.9409092576973,2081,8769.144,4.417475,631.90845,0.40831253,11242.023,5.6458673,0,,,,,963.4436990896999,0.0007727481,845.9409092576973,0.0008274728,0.0004203398,0.0014239628
11254.46,5.647231,0,0.0017470957,963.4435816902954,845.9412882884094,2082,8778.436,4.4191356,638.0149,0.40892604,11254.46,5.647231,0,,,,,963.4435816902954,0.00077206333,845.9412882884094,0.00082681887,0.0006678545,0.0017305731
11258.874,5.648005,0,0.0017477465,963.4430047800024,845.9413300123734,2083,8780.476,4.4183974,627.42993,0.40756154,11258.874,5.648005,0,,,,,963.4430047800024,0.0007713446,845.9413300123734,0.0008261197,0.0006542071,0.0017891573
11237.103,5.641963,0,0.0017483972,963.4444292845087,845.9410982233053,2084,8764.22,4.416972,633.1654,0.40856954,11237.103,5.641963,0,,,,,963.4444292845087,0.00077317207,845.9410982233053,0.00082809874,0.00071510975,0.0016767513
11257.456,5.64591,0,0.0017490478,963.4455353216423,845.9408081485933,2085,8780.168,4.418298,624.2958,0.40774566,11257.456,5.64591,0,,,,,963.4455353216423,0.00077174307,845.9408081485933,0.00082645216,0.0003802222,0.0016895927
11242.031,5.644498,0,0.0017496982,963.4435309267589,845.940206028961,2086,8768.652,4.417453,632.1145,0.4079084,11242.031,5.644498,0,,,,,963.4435309267589,0.00077293825,845.940206028961,0.0008275642,0.00027760238,0.0014142115
11247.277,5.645468,0,0.0017503486,963.4437351898207,845.9413641974126,2087,8771.469,4.4176445,632.2863,0.40818593,11247.277,5.645468,0,,,,,963.4437351898207,0.00077230996,845.9413641974126,0.00082713366,0.0007532837,0.0017954503
11243.17,5.6435094,0,0.0017509988,963.4449739490733,845.9419212118673,2088,8767.301,4.4173946,624.2021,0.40718868,11243.17,5.6435094,0,,,,,963.4449739490733,0.00077338243,845.9419212118673,0.00082840904,0.0010365666,0.0020013263
11253.218,5.646067,0,0.0017516488,963.4438227328842,845.9415371752597,2089,8774.684,4.417868,629.25977,0.40828538,11253.218,5.646067,0,,,,,963.4438227328842,0.0007708367,845.9415371752597,0.0008256118,0.00088721456,0.0020560853
11257.781,5.647286,0,0.0017522989,963.4453712186182,845.9414186769171,2090,8779.116,4.4181814,630.4763,0.4078222,11257.781,5.647286,0,,,,,963.4453712186182,0.00077195483,845.9414186769171,0.0008268213,0.0010591021,0.002088438
,,192,0.0017529487,963.4447405540724,845.9413278003892,2091,8782.729,4.42317,631.34094,0.4097266,,,192,,,,,963.4447405540724,0.0007722776,845.9413278003892,0.00082712626,,
11247.986,5.649107,0,0.0017535986,963.4469436785843,845.9417156570372,2092,8769.375,4.417702,627.925,0.40810278,11247.986,5.649107,0,,,,,963.4469436785843,0.00077189726,845.9417156570372,0.0008268978,0.0018074961,0.0029192534
11249.091,5.6500583,0,0.0017542482,963.4458285022272,845.9425655134253,2093,8770.297,4.4175386,633.38477,0.40760967,11249.091,5.6500583,0,,,,,963.4458285022272,0.00077141676,845.9425655134253,0.0008265043,0.0017800054,0.0027992649
11255.308,5.649302,0,0.0017548978,963.4436838833979,845.9417160196592,2094,8774.49,4.41782,629.53906,0.4072524,11255.308,5.649302,0,,,,,963.4436838833979,0.00077129726,845.9417160196592,0.00082614075,0.0016580542,0.0029664794
11251.346,5.647963,0,0.0017555472,963.4455799651413,845.941772674782,2095,8772.6875,4.417626,630.73334,0.4078411,11251.346,5.647963,0,,,,,963.4455799651413,0.0007715576,845.941772674782,0.0008264943,0.0016354147,0.002609436
11245.361,5.6467495,0,0.0017561965,963.4466919279539,845.940333176783,2096,8768.632,4.417182,629.9229,0.4065742,11245.361,5.6467495,0,,,,,963.4466919279539,0.00077170343,845.940333176783,0.00082637236,0.0015456141,0.0027711114
11259.847,5.6474547,0,0.0017568457,963.4436226410121,845.941522413005,2097,8779.145,4.4182386,627.8816,0.40765083,11259.847,5.6474547,0,,,,,963.4436226410121,0.0007705336,845.941522413005,0.0008253056,0.0013652024,0.002735673
11249.35,5.6487074,0,0.0017574949,963.4456498650846,845.9424148431153,2098,8770.266,4.4175878,633.4067,0.4077232,11249.35,5.6487074,0,,,,,963.4456498650846,0.00077177974,845.9424148431153,0.00082684524,0.0016506383,0.0028713478
11250.902,5.6493616,0,0.0017581439,963.4459970596644,845.9429412928589,2099,8771.164,4.4175596,627.2559,0.40750933,11250.902,5.6493616,0,,,,,963.4459970596644,0.0007718646,845.9429412928589,0.0008270539,0.0018348272,0.002893898
11254.906,5.649137,0,0.0017587927,963.4451210907357,845.941596536898,2100,8774.597,4.417946,626.8771,0.40696257,11254.906,5.649137,0,,,,,963.4451210907357,0.00077151664,845.941596536898,0.0008264465,0.0017089493,0.0027898927
11254.668,5.6509466,0,0.0017594415,963.4452578622504,845.9421565070681,2101,8773.909,4.4177227,632.32886,0.4074198,11254.668,5.6509466,0,,,,,963.4452578622504,0.0007718717,845.9421565070681,0.00082687585,0.0020382882,0.002929165
11253.063,5.6479144,0,0.0017600901,963.446298201268,845.9407592547262,2102,8773.108,4.417754,628.74493,0.40781906,11253.063,5.6479144,0,,,,,963.446298201268,0.0007707937,845.9407592547262,0.0008254835,0.0015892393,0.0027060697
11255.511,5.6504445,0,0.0017607387,963.4460242075133,845.9418814541993,2103,8775.02,4.418049,632.38806,0.40752348,11255.511,5.6504445,0,,,,,963.4460242075133,0.00077121233,845.9418814541993,0.00082616345,0.0017457712,0.0026600356
11261.512,5.6503754,0,0.0017613871,963.4458913859469,845.9420059636865,2104,8778.742,4.418246,627.0178,0.4070326,11261.512,5.6503754,0,,,,,963.4458913859469,0.0007711357,845.9420059636865,0.00082606246,0.0023003437,0.0030765086
11258.522,5.650314,0,0.0017620354,963.4460550139598,845.941608175542,2105,8776.453,4.417881,634.0252,0.40703434,11258.522,5.650314,0,,,,,963.4460550139598,0.00077068893,845.941608175542,0.0008255383,0.0017107397,0.0028543198
11247.822,5.648111,0,0.0017626836,963.445792804186,845.9431804813134,2106,8768.268,4.417425,626.5188,0.40726176,11247.822,5.648111,0,,,,,963.445792804186,0.0007717233,845.9431804813134,0.0008269248,0.0020846347,0.0027693042
11267.062,5.651269,0,0.0017633317,963.4451371909339,845.9428269132425,2107,8783.777,4.418595,627.9137,0.40682828,11267.062,5.651269,0,,,,,963.4451371909339,0.00077090116,845.9428269132425,0.0008260529,0.0018243795,0.0027619507
11257.297,5.648159,0,0.0017639797,963.4460433257807,845.9430997307584,2108,8774.7295,4.417923,633.91327,0.40757614,11257.297,5.648159,0,,,,,963.4460433257807,0.00077066023,845.9430997307584,0.0008256901,0.0027995186,0.0033276528
11252.975,5.649321,0,0.0017646275,963.4463032927164,845.9431490343586,2109,8772.074,4.4175425,623.9642,0.40726057,11252.975,5.649321,0,,,,,963.4463032927164,0.0007714845,845.9431490343586,0.00082668505,0.0022556274,0.0029388252
11252.909,5.6497912,0,0.0017652754,963.4473930231118,845.9421446202167,2110,8771.023,4.4174943,626.8455,0.40702406,11252.909,5.6497912,0,,,,,963.4473930231118,0.00077178975,845.9421446202167,0.00082689093,0.0025913285,0.003196345
11254.174,5.6501,0,0.001765923,963.4464399647297,845.9429889845394,2111,8771.964,4.4175897,629.0514,0.4074482,11254.174,5.6501,0,,,,,963.4464399647297,0.0007707066,845.9429889845394,0.000825837,0.0025889329,0.0033014386
11254.301,5.6498003,0,0.0017665705,963.4462378561502,845.9433214416576,2112,8771.8,4.4175253,633.5141,0.40708673,11254.301,5.6498003,0,,,,,963.4462378561502,0.0007711705,845.9433214416576,0.0008264059,0.0026227098,0.003426149
11253.223,5.6490173,0,0.0017672179,963.4461082000009,845.9430426505951,2113,8770.569,4.41759,635.7068,0.40726116,11253.223,5.6490173,0,,,,,963.4461082000009,0.0007709244,845.9430426505951,0.00082604977,0.0022090082,0.0033316216
11256.571,5.6497197,0,0.0017678651,963.4462202623267,845.9434939716909,2114,8773.324,4.417651,626.7169,0.4074801,11256.571,5.6497197,0,,,,,963.4462202623267,0.0007708279,845.9434939716909,0.00082604535,0.0023377626,0.0031880597
11257.895,5.650569,0,0.0017685124,963.4475906728609,845.9430869694435,2115,8773.77,4.417784,630.99243,0.40700138,11257.895,5.650569,0,,,,,963.4475906728609,0.00077108515,845.9430869694435,0.0008262821,0.002661805,0.0034053328
11257.89,5.6492095,0,0.0017691595,963.4468449687255,845.9425273250672,2116,8773.414,4.4177547,630.2922,0.40733954,11257.89,5.6492095,0,,,,,963.4468449687255,0.0007708082,845.9425273250672,0.0008258745,0.0026095707,0.0033525752
11252.152,5.6471148,0,0.0017698065,963.4447498846531,845.9422963622769,2117,8768.483,4.417415,630.1431,0.40710178,11252.152,5.6471148,0,,,,,963.4447498846531,0.00076989736,845.9422963622769,0.0008247961,0.0027901914,0.0036104515
11255.904,5.648699,0,0.0017704533,963.4472077656728,845.9431763436605,2118,8772.188,4.4177203,631.59607,0.4069467,11255.904,5.648699,0,,,,,963.4472077656728,0.00077058206,845.9431763436605,0.0008257109,0.0028596278,0.0031928276
11258.9375,5.649237,0,0.0017711,963.4465716281888,845.9432041212772,2119,8774.575,4.4178286,632.71906,0.40744793,11258.9375,5.649237,0,,,,,963.4465716281888,0.0007709573,845.9432041212772,0.0008260933,0.0027415284,0.0031509523
11252.273,5.650912,0,0.0017717467,963.4478169001395,845.9440710447421,2120,8767.697,4.4173384,633.53406,0.4072615,11252.273,5.650912,0,,,,,963.4478169001395,0.00077128335,845.9440710447421,0.0008268052,0.0028076293,0.0038612504
11255.181,5.64849,0,0.0017723931,963.4472801429717,845.9433374137391,2121,8771.842,4.417702,635.25714,0.40785226,11255.181,5.64849,0,,,,,963.4472801429717,0.0007710488,845.9433374137391,0.0008262762,0.0024972297,0.0033605997
11256.566,5.6486797,0,0.0017736858,963.4468309246238,845.944857718086,2123,8772.287,4.4177437,629.9027,0.40852,11256.566,5.6486797,0,,,,,963.4468309246238,0.00077125005,845.944857718086,0.0008268011,0.0029649327,0.0035708302
11260.613,5.6499996,0,0.001774332,963.446876124551,845.944072472407,2124,8775.587,4.417933,631.67914,0.40725526,11260.613,5.6499996,0,,,,,963.446876124551,0.0007709932,845.944072472407,0.0008263758,0.0029673416,0.0034224358
11262.368,5.649597,0,0.001774978,963.4473036008634,845.9434997176953,2125,8777.034,4.4179125,628.763,0.40725893,11262.368,5.649597,0,,,,,963.4473036008634,0.0007704427,845.9434997176953,0.0008257285,0.0031253323,0.003579729
11266.7705,5.650517,0,0.001775624,963.4451620460057,845.9430853234594,2126,8779.244,4.418204,628.6921,0.40789035,11266.7705,5.650517,0,,,,,963.4451620460057,0.00076997484,845.9430853234594,0.0008249989,0.0031067594,0.0036055855
11252.177,5.6487637,0,0.0017762698,963.4484990473567,845.9443039357868,2127,8767.996,4.4172816,627.067,0.40782124,11252.177,5.6487637,0,,,,,963.4484990473567,0.00077149103,845.9443039357868,0.0008270522,0.0033899518,0.0035961755
11256.965,5.649187,0,0.0017769155,963.4476540957714,845.9433796924714,2128,8772.768,4.417728,633.5233,0.40825412,11256.965,5.649187,0,,,,,963.4476540957714,0.0007707141,845.9433796924714,0.00082661933,0.003099031,0.00334447
11245.47,5.6484056,0,0.0017775611,963.4479184936481,845.9454371308461,2129,8763.091,4.4170256,631.1381,0.4083337,11245.47,5.6484056,0,,,,,963.4479184936481,0.0007719314,845.9454371308461,0.0008277487,0.0032861764,0.0036281126
11259.319,5.6494284,0,0.0017782066,963.4478269023687,845.944171392786,2130,8773.925,4.4177923,633.4624,0.40814367,11259.319,5.6494284,0,,,,,963.4478269023687,0.00077042996,845.944171392786,0.0008259212,0.0030260328,0.0034398693
11263.053,5.6486545,0,0.001778852,963.4471608234937,845.9433398604816,2131,8777.379,4.4181676,631.0051,0.40841585,11263.053,5.6486545,0,,,,,963.4471608234937,0.0007710488,845.9433398604816,0.00082633755,0.0030615516,0.0034326783
11257.13,5.6495585,0,0.0017794973,963.4466585127643,845.94326723212,2132,8772.269,4.417762,629.48663,0.4090712,11257.13,5.6495585,0,,,,,963.4466585127643,0.00077091856,845.94326723212,0.0008262253,0.0029404068,0.0033801177
11262.507,5.64769,0,0.0017801423,963.4477041252578,845.9443772518273,2133,8776.72,4.4180293,633.27313,0.40743592,11262.507,5.64769,0,,,,,963.4477041252578,0.0007714918,845.9443772518273,0.0008271432,0.003140356,0.0033478485
11269.122,5.6510224,0,0.0017807874,963.4472611419787,845.9439851072859,2134,8781.358,4.418448,633.22516,0.40840134,11269.122,5.6510224,0,,,,,963.4472611419787,0.0007713981,845.9439851072859,0.0008269335,0.002840927,0.0033332738
11258.461,5.6485286,0,0.0017814323,963.447232043849,845.9434696230993,2135,8773.24,4.41774,632.1822,0.4084568,11258.461,5.6485286,0,,,,,963.447232043849,0.0007706814,845.9434696230993,0.00082600466,0.0030803136,0.0035822117
11252.782,5.646607,0,0.001782077,963.4475174044966,845.9431414778339,2136,8768.666,4.4175,628.8574,0.40832543,11252.782,5.646607,0,,,,,963.4475174044966,0.0007718672,845.9431414778339,0.0008272519,0.0031239185,0.0035794566
11274.3545,5.6489425,0,0.0017827217,963.4472108846281,845.9427792229166,2137,8785.579,4.4189587,625.47144,0.40751925,11274.3545,5.6489425,0,,,,,963.4472108846281,0.0007706742,845.9427792229166,0.0008259265,0.0031756524,0.003509015
11257.653,5.6469264,0,0.0017833663,963.4481049158971,845.9448450443438,2138,8772.101,4.417745,628.47876,0.4084371,11257.653,5.6469264,0,,,,,963.4481049158971,0.0007715725,845.9448450443438,0.0008273659,0.003223272,0.0034963675
11259.528,5.645392,0,0.0017840108,963.4473896997488,845.9433639765014,2139,8773.695,4.417926,629.1785,0.40880653,11259.528,5.645392,0,,,,,963.4473896997488,0.0007705851,845.9433639765014,0.0008259738,0.0032588502,0.003455207
11255.024,5.648294,0,0.0017852993,963.4476077389725,845.944138986407,2141,8769.16,4.417483,631.0491,0.4080282,11255.024,5.648294,0,,,,,963.4476077389725,0.00077256764,845.944138986407,0.0008282442,0.0033007807,0.0034570752
11259.866,5.6479964,0,0.0017859434,963.4476501190051,845.94556661813,2142,8772.984,4.417932,630.0355,0.40779647,11259.866,5.6479964,0,,,,,963.4476501190051,0.00077101734,845.94556661813,0.00082692987,0.0030633158,0.003474897
