tfopwg_disp,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
KP,313.783239,-34.135751,26.376,0.078,-0.078,0.0,-44.947,0.059,-0.059,0.0,2460176.993334,0.000449,-0.000449,0,3.9502008,2.6e-06,-2.6e-06,0,4.444,0.046,-0.046,0,13914.0,95.9899,-95.9899,0,20.5357,0.899664,-0.899664,0,1009.38,1570.0,9.6433,0.006,-0.006,0,211.211,2.4835,-2.4835,0,6153.0,,,0,4.18077,,,0,1.71,0.07,-0.07,0
FP,289.478541,-32.861327,,,,,,,,,2458655.579241,0.000532,-0.000532,0,2.9776152,9.78e-05,-9.78e-05,0,3.25697,0.030226,-0.030226,0,43218.111683,416.72778,-416.72778,0,26.88423,0.196978,-0.196978,0,873.27,1386.5,15.7114,0.023,-0.023,0,,,,0,5740.0,,,0,4.29219,,,0,1.28,,,0
KP,280.184169,-58.459388,-27.094,0.052,-0.052,0.0,-30.897,0.048,-0.048,0.0,2458655.394059,0.000376,-0.000376,0,3.5544026,2e-06,-2e-06,0,2.0550535,0.0377042,-0.0377042,0,10164.8753396,290.74887,-290.74887,0,13.200677,0.7620152,-0.7620152,0,515.0014435,1214.9876435,11.5803,0.006,-0.006,0,290.198,2.937,-2.937,0,5639.0,188.0,-188.0,0,4.37172,2.00387,-2.00387,0,1.11499,0.0591758,-0.0591758,0
FP,75.627307,-72.913998,1.679,0.043,-0.043,0.0,32.797,0.04,-0.04,0.0,2459211.732146,0.002195,-0.002195,0,12.8379689,0.0031236,-0.0031236,0,9.8464123,0.1878411,-0.1878411,0,10539.0192794,361.00934,-361.00934,0,25.4886382,1.376776,-1.376776,0,374.129,1225.0,11.7106,0.006,-0.006,0,703.878,10.696,-10.696,0,5765.0,189.0,-189.0,0,4.34773,2.00358,-2.00358,0,2.4494,0.11699,-0.11699,0
CP,287.484402,-49.664942,3.827,0.058,-0.058,0.0,4.878,0.038,-0.038,0.0,2459036.472812,0.001293,-0.001293,0,3.9228016,1.22e-05,-1.22e-05,0,1.8736007,0.0798146,-0.0798146,0,31510.9004906,1047.8658,-1047.8658,0,13.3368705,0.4312808,-0.4312808,0,91.167589,788.0973496,13.6699,0.006,-0.006,0,300.67,3.806,-3.806,0,4444.0,168.0,-168.0,0,4.438,,,0,0.6983,,,0
CP,309.971209,-65.449699,-99.737,0.023,-0.023,0.0,-59.95,0.039,-0.039,0.0,2458654.249503,0.000554,-0.000554,0,0.6047392,5.6e-06,-5.6e-06,0,1.0403847,0.2214539,-0.2214539,0,1027.6833479,64.46101,-64.46101,0,1.8625587,1.4926332,-1.4926332,0,528.0253155,1222.5973095,11.1186,0.007,-0.007,0,61.4592,0.09435,-0.09435,0,4046.0,170.0,-170.0,0,4.60963,0.230678,-0.230678,0,0.580337,0.0172756,-0.0172756,0
KP,294.633694,-55.330269,5.382,0.051,-0.051,0.0,-38.112,0.047,-0.047,0.0,2458654.163257,0.000119,-0.000119,0,2.5495611,7e-07,-7e-07,0,2.6173308,0.0193336,-0.0193336,0,14921.4021936,81.960434,-81.960434,0,12.9171288,0.6510275,-0.6510275,0,757.1284067,1337.8645148,11.2474,0.006,-0.006,0,248.46,2.1455,-2.1455,0,5659.0,,,0,4.44653,,,0,1.03997,0.0519397,-0.0519397,0
CP,306.928646,-56.462287,424.414,0.073,-0.073,0.0,-1230.62,0.073,-0.073,0.0,2458654.10332,0.000362,-0.000362,0,0.5182425,4.2e-06,-4.2e-06,0,0.8565249,0.0753501,-0.0753501,0,831.8920424,40.76848,-40.76848,0,1.3485121,0.0900143,-0.0900143,0,255.1405815,1019.3295979,10.1165,0.007,-0.007,0,20.373,0.0192,-0.0192,0,3325.0,102.0,-102.0,0,4.88693,0.098941,-0.098941,0,0.390989,0.0117402,-0.0117402,0
KP,316.96148,-26.09672,3.479,0.063,-0.063,0.0,-10.313,0.038,-0.038,0.0,2458328.08383,0.000439,-0.000439,0,3.0440541,4.3e-06,-4.3e-06,0,2.5984575,0.0611654,-0.0611654,0,22236.0165376,490.51093,-490.51093,0,12.1086799,0.2679916,-0.2679916,0,315.9871326,1075.3184542,13.163,0.01,-0.01,0,421.855,8.339,-8.339,0,5523.0,,,0,4.52192,,,0,0.809868,,,0
KP,268.890707,-61.7474,1.031,0.04,-0.04,0.0,-17.577,0.041,-0.041,0.0,2458653.973305,0.00013,-0.00013,0,1.3484961,6e-07,-6e-07,0,2.4074261,0.0218727,-0.0218727,0,18463.7636682,122.78925,-122.78925,0,15.8824638,0.8602182,-0.8602182,0,2706.9606225,1839.6713042,12.2851,0.006,-0.006,0,494.182,12.174,-12.174,0,6346.0,,,0,4.38484,,,0,1.14759,0.061613,-0.061613,0
FP,238.001011,-76.49349,-5.338,0.041,-0.041,0.0,-9.267,0.054,-0.054,0.0,2458630.77194,0.0028,-0.0028,0,9.30992,0.00209,-0.00209,0,3.464,0.232,-0.232,0,2220.0,1.39456,-1.39456,0,14.2968,0.777875,-0.777875,0,215.208,1067.0,9.4142,0.006,-0.006,0,416.25,5.019,-5.019,0,6907.0,135.5,-135.5,0,3.63,0.09,-0.09,0,3.09,0.14,-0.14,0
FA,272.311383,-76.300955,-23.549,0.047,-0.047,0.0,-45.079,0.054,-0.054,0.0,2458626.38955,0.00222,-0.00222,0,1.15395,0.00017,-0.00017,0,2.236,0.103,-0.103,0,1550.0,1.67219,-1.67219,0,5.48364,0.324737,-0.324737,0,3534.3,2148.0,10.4613,0.006,-0.006,0,240.901,1.98,-1.98,0,6093.0,131.0,-131.0,0,4.2,0.08,-0.08,0,1.4,0.07,-0.07,0
FP,228.84306,-52.885989,-10.161,0.125,-0.125,0.0,-5.871,0.125,-0.125,0.0,2458643.10264,0.00488,-0.00488,0,4.73703,0.00453,-0.00453,0,3.902,0.481,-0.481,0,2410.0,1380.87,-1380.87,0,25.7144,10.2479,-10.2479,0,53821.0,4243.0,10.3918,0.01,-0.01,0,778.127,35.06,-35.06,0,11600.0,368.2,-368.2,0,4.13,0.07,-0.07,0,2.48,0.13,-0.13,0
KP,313.215475,-25.687376,1.053,0.052,-0.052,0.0,-9.881,0.029,-0.029,0.0,2458326.127479,0.000478,-0.000478,0,2.76676,2.5e-06,-2.5e-06,0,2.6872178,0.0726354,-0.0726354,0,14947.4387827,290.84625,-290.84625,0,12.2867389,0.3063938,-0.3063938,0,505.8840075,1209.5741229,13.2366,0.007,-0.007,0,513.011,9.1275,-9.1275,0,5346.0,,,0,4.48823,,,0,0.984866,,,0
FP,242.016315,-68.588832,5.989,0.034,-0.034,0.0,2.514,0.049,-0.049,0.0,2458628.96316,0.0022,-0.0022,0,2.19296,0.0003,-0.0003,0,4.586,0.079,-0.079,0,4933.74,704.212,-704.212,0,22.7769,8.69015,-8.69015,0,31883.5,3722.0,10.0196,0.006,-0.006,0,566.502,11.2155,-11.2155,0,7009.8,184.2,-184.2,0,3.6,0.61,-0.61,0,2.95,0.16,-0.16,0
FP,217.022882,-64.634285,-49.039,0.037,-0.037,0.0,-21.072,0.055,-0.055,0.0,2458601.38096,0.00061,-0.00061,0,1.1923,3e-05,-3e-05,0,3.119,0.024,-0.024,0,3730.0,297.774,-297.774,0,30.666,4.10377,-4.10377,0,40771.2,3958.0,9.0039,0.006,-0.006,0,209.919,1.7045,-1.7045,0,6534.0,136.4,-136.4,0,3.95,0.09,-0.09,0,2.04,0.09,-0.09,0
FP,215.805264,-63.045983,-3.135,0.134,-0.134,0.0,-4.442,0.203,-0.203,0.0,2458601.33791,0.00465,-0.00465,0,11.47606,0.00162,-0.00162,0,6.083,0.44,-0.44,0,3050.0,1149.79,-1149.79,0,,,,0,,,10.0067,0.168,-0.168,0,1710.22,633.01,-633.01,0,,,,0,,,,0,,,,0
FP,133.826684,-73.173308,-21.883,0.034,-0.034,0.0,19.084,0.046,-0.046,0.0,2459307.93577,0.002752,-0.002752,0,0.9209526,0.0001855,-0.0001855,0,1.8602735,0.4647613,-0.4647613,0,360.8801529,42.466145,-42.466145,0,5.7349089,4.2950416,-4.2950416,0,32740.3629399,3430.7622437,10.11,0.006,-0.006,0,490.288,5.048,-5.048,0,6553.0,136.4,-136.4,0,3.65,0.09,-0.09,0,2.8908899,0.125277,-0.125277,0
CP,189.775859,-74.57402,-50.359,0.039,-0.039,0.0,-6.874,0.04,-0.04,0.0,2459376.410518,0.001678,-0.001678,0,9.188506,2.88e-05,-2.88e-05,0,2.492,0.153,-0.153,0,460.0,0.427735,-0.427735,0,2.16591,0.121765,-0.121765,0,63.4589,786.0,8.7215,0.006,-0.006,0,79.5561,0.14855,-0.14855,0,5876.0,124.0,-124.0,0,4.48,0.08,-0.08,0,0.98,0.04,-0.04,0
CP,189.775859,-74.57402,-50.359,0.039,-0.039,0.0,-6.874,0.04,-0.04,0.0,2459344.461827,0.00261,-0.00261,0,13.9028391,0.0013871,-0.0013871,0,2.1264429,0.4109736,-0.4109736,0,647.2701039,70.93129,-70.93129,0,2.6136848,1.333298,-1.333298,0,77.4841883,756.6987586,8.7215,0.006,-0.006,0,79.5561,0.14855,-0.14855,0,5876.0,124.0,-124.0,0,4.48,0.08,-0.08,0,0.983215,0.0449925,-0.0449925,0
CP,192.589285,-88.121111,-18.776,0.039,-0.039,0.0,-18.086,0.039,-0.039,0.0,2458629.909082,0.000837,-0.000837,0,10.1826983,1.29e-05,-1.29e-05,0,2.8275109,0.2582998,-0.2582998,0,667.4752458,45.255642,-45.255642,0,3.0538057,0.7958977,-0.7958977,0,198.394783,957.1991659,8.7581,0.006,-0.006,0,105.096,0.266,-0.266,0,6153.0,194.0,-194.0,0,4.34814,0.271419,-0.271419,0,1.14582,0.0509699,-0.0509699,0
CP,328.718171,-77.338802,224.864,0.062,-0.062,0.0,-186.625,0.057,-0.057,0.0,2460140.220927,0.00099,-0.00099,0,6.441006,6e-06,-6e-06,0,1.812,0.505,-0.505,0,914.0,46.8059,-46.8059,0,2.56374,0.19448,-0.19448,0,87.8902,853.0,7.3661,0.006,-0.006,0,23.606,0.0179,-0.0179,0,4867.0,179.0,-179.0,0,4.438,,,0,0.8,0.06,-0.06,0
KP,5.618525,-59.942589,-22.309,0.036,-0.036,0.0,-4.893,0.034,-0.034,0.0,2458328.039934,0.000227,-0.000227,0,3.1743504,1.7e-06,-1.7e-06,0,2.751086,0.0309315,-0.0309315,0,15457.3247576,155.05025,-155.05025,0,14.9172256,0.8283901,-0.8283901,0,718.9096994,1320.6518234,11.6714,0.006,-0.006,0,342.14,2.912,-2.912,0,5943.0,,,0,4.42524,,,0,1.15706,0.0633669,-0.0633669,0
FP,9.126138,-83.567067,-0.23,0.054,-0.054,0.0,1.169,0.043,-0.043,0.0,2459044.494531,0.002861,-0.002861,0,20.0731588,8.61e-05,-8.61e-05,0,3.8449215,0.5039405,-0.5039405,0,1152.9645461,68.35146,-68.35146,0,4.0506906,1.0627592,-1.0627592,0,69.3993155,736.1368293,10.5135,0.006,-0.006,0,205.43,1.1895,-1.1895,0,6033.0,129.5,-129.5,0,4.37,0.08,-0.08,0,1.14849,0.0522613,-0.0522613,0
FP,319.551469,-77.529113,16.363,0.037,-0.037,0.0,-5.515,0.047,-0.047,0.0,2459058.79277,0.00073,-0.00073,0,2.66903,1e-05,-1e-05,0,1.548,0.285,-0.285,0,3110.0,1.55398,-1.55398,0,9.36823,0.500837,-0.500837,0,429.86,1268.0,10.5891,0.006,-0.006,0,262.794,1.538,-1.538,0,5803.5,120.9,-120.9,0,4.07,0.08,-0.08,0,1.56,0.08,-0.08,0
FP,263.003209,-76.858265,-33.273,0.035,-0.035,0.0,-100.013,0.038,-0.038,0.0,2458627.80423,0.00276,-0.00276,0,6.63371,0.00059,-0.00059,0,2.122,0.26,-0.26,0,1555.34,2.04117,-2.04117,0,2.75375,0.16093,-0.16093,0,22.9987,610.0,10.5652,0.006,-0.006,0,58.0624,0.07515,-0.07515,0,4138.1,94.2,-94.2,0,4.54,0.12,-0.12,0,0.63,0.03,-0.03,0
FP,279.721286,-85.709137,147.495,0.214,-0.214,0.0,-42.057,0.258,-0.258,0.0,2459367.034327,0.003108,-0.003108,0,341.2811281,0.0045871,-0.0045871,0,6.303026,0.2728898,-0.2728898,0,972.5797241,54.08448,-54.08448,0,4.7531892,0.3291192,-0.3291192,0,121.1597998,846.173434,7.5622,0.006,-0.006,0,70.0154,0.6784,-0.6784,0,6058.6,110.5,-110.5,0,4.2,0.08,-0.08,0,1.39203,0.060098,-0.060098,0
CP,155.607863,-82.218869,9.065,0.045,-0.045,0.0,2.896,0.041,-0.041,0.0,2459336.073646,0.000176,-0.000176,0,4.0782392,1.7e-06,-1.7e-06,0,4.8475616,0.0254922,-0.0254922,0,6046.6959687,29.462303,-29.462303,0,13.898174,0.6260191,-0.6260191,0,1619.0081232,1617.8267296,10.0068,0.006,-0.006,0,281.314,2.017,-2.017,0,6501.0,138.9,-138.9,0,4.08,0.09,-0.09,0,1.74836,0.0780452,-0.0780452,0
FP,274.221618,-68.197779,6.355,0.048,-0.048,0.0,-13.85,0.058,-0.058,0.0,2458655.54872,0.00098,-0.00098,0,7.14386,0.00054,-0.00054,0,1.467,0.223,-0.223,0,11146.4,53.8514,-53.8514,0,22.1531,1.97652,-1.97652,0,,,9.941,0.006,-0.006,0,417.08,7.204,-7.204,0,7860.0,220.0,-220.0,0,4.15,0.07,-0.07,0,1.91,0.11,-0.11,0
FP,30.198486,-77.610376,58.003,0.047,-0.047,0.0,-33.25,0.036,-0.036,0.0,2459083.35168,0.00176,-0.00176,0,7.04083,3e-05,-3e-05,0,2.979,0.235,-0.235,0,1580.0,458.747,-458.747,0,8.46404,2.20234,-2.20234,0,852.336,1505.0,9.7906,0.006,-0.006,0,102.238,0.2185,-0.2185,0,5317.0,65.7,-65.7,0,4.49,0.08,-0.08,0,0.91,0.05,-0.05,0
KP,0.774487,-62.469317,2.894,0.024,-0.024,0.0,4.911,0.025,-0.025,0.0,2458326.105486,0.000396,-0.000396,0,2.1061569,2.6e-06,-2.6e-06,0,1.4688934,0.056278,-0.056278,0,12142.2238514,514.4283,-514.4283,0,13.086872,2.512208,-2.512208,0,691.8428073,1308.0417533,13.183,0.006,-0.006,0,508.842,3.896,-3.896,0,5380.0,,,0,4.4337,,,0,0.940697,,,0
FP,286.791829,-58.697242,3.879,0.068,-0.068,0.0,-6.843,0.063,-0.063,0.0,2460146.990136,0.00038,-0.00038,0,2.4545635,1e-06,-1e-06,0,2.321,0.262,-0.262,0,4248.0,54.2672,-54.2672,0,11.1276,0.467151,-0.467151,0,2162.73,1899.0,9.6789,0.006,-0.006,0,243.838,2.659,-2.659,0,6610.0,128.4,-128.4,0,4.15,0.08,-0.08,0,1.64,0.07,-0.07,0
FP,291.373783,-60.941042,15.517,0.051,-0.051,0.0,-8.387,0.05,-0.05,0.0,2460131.889805,0.006762,-0.006762,0,11.4756978,8.85e-05,-8.85e-05,0,0.808,0.521,-0.521,0,8341.0,2131.75,-2131.75,0,14.1098,4.18181,-4.18181,0,11.4585,512.0,9.3871,0.006,-0.006,0,312.461,4.28,-4.28,0,7262.0,134.8,-134.8,0,4.0,0.08,-0.08,0,2.13,0.08,-0.08,0
FP,163.628917,-87.269735,-5.215,0.043,-0.043,0.0,-8.358,0.042,-0.042,0.0,2458626.54168,0.00585,-0.00585,0,2.78186,0.0005,-0.0005,0,2.456,0.428,-0.428,0,490.0,1.16068,-1.16068,0,4.92567,0.331864,-0.331864,0,1323.21,1680.0,9.5162,0.006,-0.006,0,292.085,1.9425,-1.9425,0,6819.0,137.6,-137.6,0,3.92,0.09,-0.09,0,2.21,0.09,-0.09,0
FP,328.710839,-77.337433,247.896,0.187,-0.187,0.0,-157.626,0.158,-0.158,0.0,2460140.221205,0.000932,-0.000932,0,6.4410082,6.6e-06,-6.6e-06,0,1.798,0.304,-0.304,0,7076.0,288.828,-288.828,0,4.59203,0.175872,-0.175872,0,8.2114,471.0,9.66865,0.007,-0.007,0,23.8853,0.05215,-0.05215,0,3469.0,157.0,-157.0,0,4.71,0.01,-0.01,0,0.53,0.02,-0.02,0
FP,277.432937,-44.625506,-0.54,1.063,-1.063,0.0,-5.003,1.063,-1.063,0.0,2458660.16316,0.00121,-0.00121,0,4.13812,0.00036,-0.00036,0,3.911,0.49,-0.49,0,5560.0,2.56649,-2.56649,0,,,,0,613.964,1386.0,10.5084,0.006,-0.006,0,,,,0,4898.4,88.7,-88.7,0,,,,0,,,,0
KP,55.933639,-65.19378,21.126,0.032,-0.032,0.0,16.543,0.043,-0.043,0.0,2460069.773646,0.000365,-0.000365,0,2.4997996,4e-07,-4e-07,0,2.865171,0.0097803,-0.0097803,0,14621.2059647,38.342907,-38.342907,0,13.8516093,0.7051293,-0.7051293,0,907.8624196,1399.9894384,11.6035,0.006,-0.006,0,302.448,2.004,-2.004,0,5650.0,,,0,4.28867,,,0,1.13732,0.0577764,-0.0577764,0
FP,293.389272,-45.892667,11.184,0.09,-0.09,0.0,3.978,0.059,-0.059,0.0,2458656.45082,0.00067,-0.00067,0,1.66226,,,0,3.321,0.084,-0.084,0,6030.0,0.893586,-0.893586,0,13.3343,0.611171,-0.611171,0,7149.89,2561.0,10.4063,0.006,-0.006,0,386.323,9.084,-9.084,0,7301.0,141.5,-141.5,0,4.23,0.08,-0.08,0,1.64,0.07,-0.07,0
FP,269.648642,-46.065523,2.307,0.079,-0.079,0.0,-2.24,0.069,-0.069,0.0,2458658.61052,0.00621,-0.00621,0,4.07611,0.002,-0.002,0,2.062,0.503,-0.503,0,1454.18,5.36746,-5.36746,0,,,,0,,,11.0605,0.006,-0.006,0,338.644,7.02,-7.02,0,,,,0,,,,0,,,,0
FP,281.369481,-52.262928,4.1,3.2,-3.2,0.0,-24.9,3.0,-3.0,0.0,2460115.852574,0.004219,-0.004219,0,3.6245513,1.18e-05,-1.18e-05,0,3.042,0.599,-0.599,0,1299.0,70.8579,-70.8579,0,4.3503,,,0,919.571,,10.2934,0.007,-0.007,0,249.826,,,0,6317.0,,,0,,,,0,1.38,,,0
FP,279.062469,-43.620606,6.138,0.083,-0.083,0.0,10.755,0.078,-0.078,0.0,2460122.432108,0.002178,-0.002178,0,1.6268695,4.6e-06,-4.6e-06,0,3.231,0.308,-0.308,0,1502.0,48.6699,-48.6699,0,2.36498,0.148538,-0.148538,0,1946.23,1850.0,10.3579,0.006,-0.006,0,97.8115,0.44215,-0.44215,0,5034.0,48.8,-48.8,0,4.64,0.08,-0.08,0,0.73,0.04,-0.04,0
FP,292.195297,-36.00026,1.909,0.135,-0.135,0.0,-0.117,0.087,-0.087,0.0,2458657.63073,0.00134,-0.00134,0,2.32439,0.00021,-0.00021,0,4.453,0.059,-0.059,0,2704.18,165.431,-165.431,0,,,,0,68217.5,4502.0,7.3163,0.006,-0.006,0,177.741,2.084,-2.084,0,8268.5,268.2,-268.2,0,3.93,0.07,-0.07,0,,,,0
FP,289.761799,-43.074223,17.105,0.07,-0.07,0.0,-55.58,0.06,-0.06,0.0,2458663.15245,0.0055,-0.0055,0,13.5499,0.00564,-0.00564,0,1.795,0.72,-0.72,0,1180.0,19.1341,-19.1341,0,6.24633,0.838277,-0.838277,0,31.6652,660.0,9.7298,0.006,-0.006,0,222.529,3.137,-3.137,0,6209.0,131.0,-131.0,0,4.09,0.08,-0.08,0,1.63,0.08,-0.08,0
FP,284.157959,-29.398357,17.883,0.088,-0.088,0.0,-14.764,0.08,-0.08,0.0,2458659.06927,0.00289,-0.00289,0,4.43651,0.00101,-0.00101,0,3.365,0.269,-0.269,0,1520.0,594.271,-594.271,0,19.9664,6.34495,-6.34495,0,8233.41,2653.0,8.7823,0.007,-0.007,0,247.414,2.905,-2.905,0,7101.9,165.9,-165.9,0,3.91,0.1,-0.1,0,2.32,0.15,-0.15,0
KP,332.714337,-30.749719,-0.71,0.052,-0.052,0.0,-14.516,0.049,-0.049,0.0,2458327.053085,0.000623,-0.000623,0,3.372877,0.000147,-0.000147,0,2.63426,0.043644,-0.043644,0,17163.60419,212.40587,-212.40587,0,14.201803,0.154789,-0.154789,0,615.165921,1270.187448,12.1893,0.006,-0.006,0,448.637,7.508,-7.508,0,6050.0,,,0,4.45061,,,0,1.02,,,0
CP,286.376004,-41.43764,12.538,0.088,-0.088,0.0,-27.18,0.071,-0.071,0.0,2460144.137122,0.002393,-0.002393,0,8.34998,1e-05,-1e-05,0,1.836,0.061,-0.061,0,16680.0,15.1352,-15.1352,0,11.1424,1.06327,-1.06327,0,19.9348,588.0,10.1429,0.006,-0.006,0,58.2609,0.16955,-0.16955,0,4236.0,122.3,-122.3,0,4.52,0.1,-0.1,0,0.74,0.07,-0.07,0
CP,286.376004,-41.43764,12.538,0.088,-0.088,0.0,-27.18,0.071,-0.071,0.0,2460126.924264,0.000822,-0.000822,0,4.0686405,0.0002958,-0.0002958,0,1.8373729,0.0777888,-0.0777888,0,2650.0950013,99.40586,-99.40586,0,3.7548333,0.5705166,-0.5705166,0,84.108766,772.378302,10.1429,0.006,-0.006,0,58.2609,0.16955,-0.16955,0,4236.0,122.3,-122.3,0,4.52,0.1,-0.1,0,0.741921,0.0675678,-0.0675678,0
FP,298.781281,54.781445,-7.484,0.069,-0.069,0.0,-20.775,0.064,-0.064,0.0,2460351.800169,0.002386,-0.002386,0,1.5502952,4.6e-06,-4.6e-06,0,2.938,0.33,-0.33,0,411.0,18.1669,-18.1669,0,3.34528,0.145518,-0.145518,0,10796.6,2839.0,9.2293,0.006,-0.006,0,286.668,2.913,-2.913,0,7851.0,72.9,-72.9,0,4.17,0.07,-0.07,0,1.86,0.05,-0.05,0
FP,294.824079,31.958037,-5.049,0.176,-0.176,0.0,-28.421,0.189,-0.189,0.0,2458684.2349,0.01005,-0.01005,0,1.80709,0.00123,-0.00123,0,3.297,1.009,-1.009,0,450.0,2.70834,-2.70834,0,4.86242,0.467902,-0.467902,0,7233.01,2569.0,9.11458,0.006,-0.006,0,233.369,5.819,-5.819,0,6244.0,124.8,-124.8,0,3.84,0.09,-0.09,0,2.2,0.11,-0.11,0
FP,290.02096,36.637774,21.767,0.044,-0.044,0.0,15.98,0.052,-0.052,0.0,2460333.437983,0.006535,-0.006535,0,18.6922101,0.0001259,-0.0001259,0,7.765,1.008,-1.008,0,11126.0,185.114,-185.114,0,18.1458,0.786783,-0.786783,0,282.175,1141.0,9.03609,0.006,-0.006,0,170.732,0.812,-0.812,0,6277.0,125.8,-125.8,0,4.09,0.09,-0.09,0,1.65,0.07,-0.07,0
CP,193.39637,85.129495,16.883,0.05,-0.05,0.0,5.076,0.042,-0.042,0.0,2460658.97426,0.000185,-0.000185,0,8.0277326,1.3e-06,-1.3e-06,0,4.284,0.021,-0.021,0,5705.0,19.6569,-19.6569,0,9.06883,0.406897,-0.406897,0,248.619,1106.0,9.02855,0.006,-0.006,0,114.048,0.307,-0.307,0,5962.7,68.6,-68.6,0,4.38,0.08,-0.08,0,1.15,0.05,-0.05,0
CP,192.184898,64.855276,0.937,0.039,-0.039,0.0,-10.171,0.034,-0.034,0.0,2459612.447691,0.001448,-0.001448,0,12.5187279,3.16e-05,-3.16e-05,0,5.38,0.2,-0.2,0,2320.0,4.46525,-4.46525,0,5.58857,0.357814,-0.357814,0,626.362,1393.0,8.9361,0.006,-0.006,0,84.5362,0.158,-0.158,0,5729.0,131.1,-131.1,0,4.47,0.08,-0.08,0,0.98,0.05,-0.05,0
CP,192.184898,64.855276,0.937,0.039,-0.039,0.0,-10.171,0.034,-0.034,0.0,2460366.026514,0.001799,-0.001799,0,6.2586065,1.03e-05,-1.03e-05,0,3.201,0.508,-0.508,0,813.0,34.3389,-34.3389,0,2.51593,0.147348,-0.147348,0,232.392,1087.0,8.9361,0.006,-0.006,0,84.5362,0.158,-0.158,0,5729.0,131.1,-131.1,0,4.47,0.08,-0.08,0,0.98,0.05,-0.05,0
CP,192.184898,64.855276,0.937,0.039,-0.039,0.0,-10.171,0.034,-0.034,0.0,2459594.183463,0.002909,-0.002909,0,26.3208756,0.0001272,-0.0001272,0,4.414,0.562,-0.562,0,800.0,0.435205,-0.435205,0,2.71349,0.151793,-0.151793,0,26.4328,631.0,8.9361,0.006,-0.006,0,84.5362,0.158,-0.158,0,5729.0,131.1,-131.1,0,4.47,0.08,-0.08,0,0.98,0.05,-0.05,0
CP,192.184898,64.855276,0.937,0.039,-0.039,0.0,-10.171,0.034,-0.034,0.0,2458697.755807,0.00257,-0.00257,0,18.795547,0.0001037,-0.0001037,0,4.3425576,0.4313743,-0.4313743,0,470.6731965,55.53711,-55.53711,0,2.1597669,0.8829104,-0.8829104,0,48.477077,672.9826313,8.9361,0.006,-0.006,0,84.5362,0.158,-0.158,0,5729.0,131.1,-131.1,0,4.47,0.08,-0.08,0,0.977727,0.0483517,-0.0483517,0
FP,291.463084,25.189437,1.467,0.05,-0.05,0.0,-4.587,0.058,-0.058,0.0,2458684.20504,0.00442,-0.00442,0,0.64971,0.00018,-0.00018,0,2.076,0.328,-0.328,0,620.0,1.19044,-1.19044,0,6.23181,0.414634,-0.414634,0,83182.0,4731.0,8.90601,0.006,-0.006,0,395.12,6.803,-6.803,0,9994.0,756.2,-756.2,0,4.02,0.09,-0.09,0,2.59,0.11,-0.11,0
KP,63.374706,-69.226593,63.134,0.045,-0.045,0.0,53.433,0.039,-0.039,0.0,2458327.519958,6.1e-05,-6.1e-05,0,3.2887898,3e-07,-3e-07,0,3.4367717,0.0099877,-0.0099877,0,7005.7247902,13.795558,-13.795558,0,10.5135877,0.5185372,-0.5185372,0,759.3373533,1338.8392647,10.6103,0.006,-0.006,0,216.526,0.932,-0.932,0,5800.0,,,0,4.28004,,,0,1.24175,0.0610804,-0.0610804,0
FP,264.961539,56.078974,-4.979,0.038,-0.038,0.0,13.371,0.041,-0.041,0.0,2460637.861679,0.000148,-0.000148,0,13.7431084,1.8e-06,-1.8e-06,0,2.285,0.065,-0.065,0,5688.0,298.823,-298.823,0,12.05,,,0,84.3234,844.0,8.88797,0.006,-0.006,0,121.182,0.27,-0.27,0,5941.5,161.9,-161.9,0,,,,0,1.34,,,0
FP,247.534722,80.307766,-18.335,0.054,-0.054,0.0,66.536,0.067,-0.067,0.0,2460289.874408,4.1e-05,-4.1e-05,0,16.9487087,6e-07,-6e-07,0,4.2887767,0.0011975,-0.0011975,0,156467.5479643,41.571255,-41.571255,0,45.2204505,2.1992197,-2.1992197,0,78.263287,758.5937679,8.8523,0.006,-0.006,0,97.3391,0.2589,-0.2589,0,5894.7,90.3,-90.3,0,4.37,0.08,-0.08,0,1.1179,0.0543668,-0.0543668,0
FP,290.708965,56.615386,6.716,0.113,-0.113,0.0,-14.218,0.101,-0.101,0.0,2460335.937572,0.003984,-0.003984,0,3.3686634,2.19e-05,-2.19e-05,0,3.012,0.601,-0.601,0,3288.0,3706.13,-3706.13,0,42.2321,4.12898,-4.12898,0,9856.24,2775.0,8.64028,0.009,-0.009,0,299.294,3.7665,-3.7665,0,7518.0,143.2,-143.2,0,3.82,0.09,-0.09,0,2.68,0.1,-0.1,0
